class_name,source_path,gray_path,width,height,formula
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0035.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0035.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0036.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0036.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0037.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0037.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0038.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0038.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0039.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0039.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0040.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0040.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0041.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0041.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0042.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0042.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0043.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0043.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0044.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0044.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0045.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0045.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0046.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0046.bmp,224,224,gray=0.299R+0.587G+0.114B
dog,D:\CSDLDPT\data_processed_bmp\dog\dog_0047.bmp,D:\CSDLDPT\data_processed_gray_bmp\dog\dog_0047.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
elephant,D:\CSDLDPT\data_processed_bmp\elephant\elephant_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\elephant\elephant_0015.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0015.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0016.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0017.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0018.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0018.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0019.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0019.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0020.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0020.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0021.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0021.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0022.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0022.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0023.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0023.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0024.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0024.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0025.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0025.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0026.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0026.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0027.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0027.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0028.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0028.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0029.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0029.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0030.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0030.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0031.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0031.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0032.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0032.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0033.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0033.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0034.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0034.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0035.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0035.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0036.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0036.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0037.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0037.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0038.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0038.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0039.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0039.bmp,224,224,gray=0.299R+0.587G+0.114B
giraffe,D:\CSDLDPT\data_processed_bmp\giraffe\giraffe_0040.bmp,D:\CSDLDPT\data_processed_gray_bmp\giraffe\giraffe_0040.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0015.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0015.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0016.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0016.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0017.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0017.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0018.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0018.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0019.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0019.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0020.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0020.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0021.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0021.bmp,224,224,gray=0.299R+0.587G+0.114B
goat,D:\CSDLDPT\data_processed_bmp\goat\goat_0022.bmp,D:\CSDLDPT\data_processed_gray_bmp\goat\goat_0022.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0011.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0011.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0012.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0012.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0013.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0013.bmp,224,224,gray=0.299R+0.587G+0.114B
hippo,D:\CSDLDPT\data_processed_bmp\hippo\hippo_0014.bmp,D:\CSDLDPT\data_processed_gray_bmp\hippo\hippo_0014.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0001.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0001.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0002.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0002.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0003.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0003.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0004.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0004.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0005.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0005.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0006.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0006.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0007.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0007.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0008.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0008.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0009.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0009.bmp,224,224,gray=0.299R+0.587G+0.114B
horse,D:\CSDLDPT\data_processed_bmp\horse\horse_0010.bmp,D:\CSDLDPT\data_processed_gray_bmp\horse\horse_0010.bmp,224,224,gray=0.299R+0.587G+0.114B
